,ID_Fabricante,CNPJ,Contato,CEP
5333,8650174806085282800,98.328.699/0001-10,34930885886,52216-527
5334,2126699369468028887,65.658.904/0001-80,13918437527,33008-426
5335,5356332284566600407,85.259.031/0001-09,74906262429,02590-715
5336,1364724496989679622,28.401.790/0001-74,82941829295,61677-287
5337,9723418590095184051,59.976.701/0001-14,32939521563,35352-016
5338,2692277125196509676,67.922.631/0001-25,75998751588,73196-776
5339,7129854685687455414,98.204.840/0001-94,99906354183,90628-034
5340,5812284108018691644,20.049.650/0001-32,22902902702,38446-859
5341,2986922727277872749,83.267.034/0001-84,85935837402,97235-908
5342,2026095196774726927,65.727.156/0001-39,41950051994,08810-643
5343,1872551158112327066,62.036.801/0001-56,84989252847,52110-871
5344,3398181623916444571,29.187.378/0001-61,13961790228,57667-287
5345,2000542088725229238,20.530.839/0001-78,47922792358,04605-762
5346,3954312993423220234,00.346.227/0001-03,86912577329,69500-119
5347,4443711620106955340,38.153.973/0001-82,68944530686,92907-267
5348,3123774364560825266,69.822.484/0001-43,95972365464,12401-294
5349,9165757200359976775,73.633.178/0001-70,54953266293,16773-665
5350,8587013620029899967,97.779.261/0001-67,96994782528,53384-614
5351,3524934939506429555,55.591.947/0001-65,73956304803,33007-943
5352,2775704073613528724,91.797.331/0001-49,18976811554,40695-543
5353,5895773414476171643,33.784.924/0001-90,91951301231,41870-310
5354,9853992826324713797,25.075.319/0001-82,55994716266,34292-094
5355,2013443119263651849,19.288.968/0001-46,15960411006,87303-713
5356,7861241662008567627,92.464.162/0001-20,74959648389,72289-344
5357,5005931098927166082,62.136.972/0001-31,18924277568,05099-348
5358,5119375112973224640,84.064.935/0001-55,69955178703,29118-971
5359,8971244961260355291,77.805.412/0001-36,12922838791,76640-150
5360,8462457647011621896,11.310.568/0001-71,28990991439,06241-256
5361,5221985230145742842,96.910.034/0001-80,98977541431,09824-809
5362,3924422439271361438,74.634.998/0001-70,48979793731,54452-536
5363,1310762827623039838,51.053.115/0001-05,18956888950,00856-165
5364,8383344402109791227,11.721.197/0001-44,99902391887,31223-278
5365,2326355734083410314,47.034.995/0001-59,83907925345,22103-085
5366,7787825193451173874,39.632.891/0001-39,18910378926,33913-459
5367,9648984399485285778,52.832.547/0001-22,43990575438,83199-985
5368,1703845783019813267,32.627.478/0001-68,54942364013,08812-541
5369,9424584486903064566,80.262.687/0001-45,51963222145,62917-210
5370,8438068074167909327,72.818.270/0001-52,47937780381,27414-595
5371,2108550662620707601,72.546.884/0001-09,18984110268,50068-913
5372,3390356043213987031,13.618.731/0001-49,31982522769,02222-854
5373,6931557126977473269,85.415.123/0001-44,24902430566,05046-681
5374,9481596062952079424,60.406.223/0001-75,71971233254,07993-263
5375,4872491569047326355,05.276.206/0001-54,99942391121,17612-821
5376,3937788398904797950,55.027.963/0001-05,51966802823,38341-534
5377,8466700461285267308,53.406.177/0001-58,24952273975,51182-408
5378,2862708784305563596,16.498.200/0001-58,88963955626,60734-443
5379,7264695431869031873,33.605.069/0001-81,95968191035,05333-376
5380,8438901634335170366,76.850.539/0001-41,62925428466,05653-563
5381,9758495149386940701,08.225.332/0001-68,89920892708,83976-755
5382,3639816017930016940,31.761.348/0001-51,37908639838,96927-902
5383,3222469964931581685,16.109.394/0001-67,28916708077,70984-480
5384,6022318205561457175,86.005.917/0001-68,65963210146,71029-188
5385,1284692479206328378,60.292.344/0001-99,49965068992,33422-851
5386,9351906803725685119,63.807.820/0001-58,95960066038,78318-843
5387,2037046692622875989,65.978.948/0001-72,33907054163,51807-192
5388,8462321713969607124,58.521.698/0001-83,27959648518,27059-982
5389,4367487540773865357,87.137.574/0001-84,34975779299,95618-060
5390,7032530998992575039,49.677.138/0001-47,74993135772,39234-489
5391,6283370268187577576,74.495.424/0001-99,15924185155,98698-725
5392,3178374069015715856,99.748.961/0001-63,92979846103,07112-827
5393,7084120255365772643,94.752.364/0001-86,48978373323,48824-552
5394,6277045942892465127,21.425.892/0001-54,71940468410,59441-443
5395,1820921729065361140,01.458.985/0001-10,86906501401,28224-700
5396,5317922126255367883,29.933.994/0001-55,41919015897,50482-840
5397,1852096142594964743,28.497.021/0001-83,73981205526,44394-124
5398,6662379908120792349,28.905.285/0001-64,13926830525,96850-926
5399,7064815642072891788,14.816.984/0001-95,89927333374,74395-073
5400,4784232663196885935,07.439.707/0001-12,64961610400,91881-417
5401,9198726060168313252,57.338.148/0001-75,85927747285,23950-167
5402,7115287714771175877,49.515.505/0001-51,17939904728,51200-463
5403,4178105063953028565,09.325.732/0001-06,32993838968,92553-589
5404,1613389332356836679,91.114.539/0001-01,77924239380,18976-019
5405,5136395347127708592,63.822.119/0001-07,38974355230,12766-591
5406,1381543851860110689,23.296.192/0001-69,94989393247,47351-610
5407,5458452300283406821,16.822.830/0001-97,83938772497,39424-492
5408,2802987894488248253,43.732.564/0001-29,86983376510,61236-519
5409,7615542625273965324,01.161.915/0001-94,83990561133,66992-631
5410,5307052968818832252,34.788.596/0001-15,75959848273,66919-981
5411,1044421448901604194,32.614.724/0001-27,54980677853,32850-528
5412,9400684011029799154,97.547.793/0001-69,14925223969,20090-292
5413,5523994078308092240,87.019.398/0001-74,22954206491,26060-147
5414,7704345437345758946,35.615.425/0001-56,44924006366,99785-207
5415,1670007485906545426,50.368.343/0001-31,85976560049,64589-193
5416,4391911953297848683,60.186.680/0001-67,92923108698,41646-500
5417,7048785446276093721,75.651.133/0001-74,17957972112,21590-195
5418,8729671604409128676,15.298.170/0001-15,27904339889,06984-214
5419,6235103659274287149,83.787.212/0001-22,67929156835,56255-558
5420,3059588143313110324,18.084.371/0001-54,31924171314,01427-780
5421,7457979179027303843,92.355.923/0001-45,98905426470,49176-440
5422,3974465698436205947,80.815.991/0001-08,97977820249,13402-064
5423,9467446008992437684,68.071.976/0001-51,71935641260,92900-998
5424,2171689636928556972,19.735.872/0001-31,38956177058,59270-796
5425,7877581955628734265,35.487.485/0001-02,65943659669,08267-906
5426,2327426257200228668,24.150.911/0001-58,45952204948,79447-105
5427,1234485273192294696,64.814.479/0001-16,32973954627,47745-275
5428,4132725108755868940,55.369.187/0001-20,45938415602,29971-481
5429,7871369536964744361,65.268.015/0001-50,64931845953,12701-515
5430,8986881302366563715,18.708.481/0001-06,27954088298,15301-176
5431,6437483856408837478,04.027.244/0001-87,33931422121,31922-580
5432,2373958720422585880,23.382.150/0001-41,43952473311,23393-824
5433,2898817056578192085,95.018.884/0001-77,37938611507,04187-080
5434,9501496436320145886,66.345.529/0001-89,88928185539,65951-812
5435,7892759879207355173,61.244.340/0001-08,91948412921,86064-784
5436,8855975948272041567,03.542.459/0001-20,66982211474,36772-827
5437,9819410825740921508,69.511.060/0001-08,77913455291,24853-434
5438,2221343166931243977,65.066.526/0001-63,34908676116,49494-309
5439,4445584593288439789,80.921.682/0001-70,54985684563,56014-578
5440,4727634107352915544,90.923.820/0001-40,21973014366,22113-602
5441,9817186302760566451,77.989.778/0001-55,75964652945,15184-006
5442,1666435773464419729,64.079.711/0001-65,65938727913,27291-189
5443,4070403393508383777,26.462.224/0001-72,55920422792,36000-335
5444,9436692470409269582,98.567.791/0001-72,48950750347,91809-735
5445,1177869134666138000,43.555.523/0001-99,65937375231,17796-416
5446,7970902150616967499,72.821.758/0001-66,33910311758,81386-621
5447,4313530569661923544,48.570.010/0001-35,32989453597,37019-020
5448,8439427588921766018,01.808.411/0001-35,33974489485,51574-696
5449,6507072167865274215,99.170.836/0001-25,44975605666,63102-233
5450,8831258531489300368,28.615.608/0001-48,35920219023,14659-408
5451,6037942515518067736,39.771.064/0001-82,93990714147,95958-875
5452,7284129394525966842,15.286.497/0001-43,93918526173,51953-669
5453,8772737376706646061,23.171.440/0001-88,37926881944,60123-624
5454,3661925744616980757,55.169.012/0001-11,97978936911,88634-577
5455,4816569707754090504,67.563.018/0001-61,11950248545,71819-797
5456,6822351640856073848,72.142.762/0001-23,18988258139,39711-340
5457,9885851908266148072,26.542.839/0001-61,35953485350,10476-994
5458,6555524284776585009,10.438.152/0001-53,92989928946,48690-512
5459,4725743171017766189,69.978.093/0001-09,27928767527,35715-196
5460,8714254949447252945,31.693.855/0001-12,77931270266,65560-852
5461,2832042504367373653,47.820.683/0001-98,92908310688,14465-038
5462,6934030015942688425,59.443.165/0001-03,84979433377,10650-221
5463,4185089015379382878,85.801.488/0001-82,41937443363,15359-186
5464,1523624974143008341,52.242.571/0001-49,61949865841,01904-149
5465,2895197208192999305,20.155.136/0001-15,12955537695,30065-674
5466,9512591651720097133,24.701.682/0001-92,97964987545,05553-434
5467,9850251841362468575,40.123.289/0001-35,42935011369,34927-748
5468,8374843906639161629,70.404.972/0001-73,64964622374,64064-764
5469,8339938290205187805,40.572.692/0001-31,54937520030,24113-361
5470,5318534844893823311,66.682.385/0001-06,84994010247,47153-481
5471,6933989467802093786,22.447.007/0001-30,18965755313,53191-809
5472,9638363867465188575,02.517.982/0001-69,95949958293,34521-350
5473,9795011950917696749,15.938.990/0001-29,18954843309,66370-578
5474,4207048039617869101,17.792.094/0001-55,41931664222,69352-554
5475,8787003708502521434,78.341.201/0001-76,35950618468,26875-483
5476,7109105995232366099,46.785.461/0001-29,24914618572,29027-280
5477,8325460108344640148,88.993.586/0001-21,65924887142,84110-242
5478,3091328443964970729,94.025.520/0001-76,75929637307,44938-660
5479,9321646429020828212,55.258.176/0001-81,73944331605,10740-869
5480,5079582840409984724,86.383.194/0001-73,31945912554,39698-855
5481,1704378497356342375,09.398.658/0001-66,73953606730,89152-789
5482,2860298100864863890,90.309.386/0001-74,37940077776,06996-237
5483,9786190846124382020,65.000.707/0001-42,14921664220,63504-489
5484,6872682665741775696,27.025.073/0001-50,55927334419,73671-310
5485,5646025138347536103,32.571.993/0001-06,83930710343,35607-600
5486,2589622667212348363,46.783.044/0001-37,28961931505,45067-501
5487,7891056022612114447,14.039.008/0001-10,67913112510,50995-634
5488,9325735007202142098,85.933.671/0001-20,53922283398,83447-146
5489,9533966684720141056,07.553.291/0001-79,64919245168,47007-506
5490,2698346594703026856,12.420.777/0001-08,21956954551,35458-100
5491,2968572381401032024,53.933.467/0001-91,35926859684,91059-654
5492,8132411747926521614,80.227.948/0001-47,97953381482,00037-725
5493,8459995269915889550,67.940.645/0001-85,89917089786,38444-442
5494,4350746921292723372,19.859.108/0001-31,54922693651,41259-666
5495,6805477957380447500,63.601.417/0001-15,34901567597,15734-910
5496,5788759898265183384,80.078.822/0001-44,11977593324,28001-253
5497,8416752555894305232,25.434.281/0001-10,92964857845,65231-396
5498,5655729337558636258,63.641.229/0001-76,71979914487,18137-545
5499,6424180335190910144,12.737.653/0001-97,63903490938,01233-979
5500,7240524618323960025,48.708.790/0001-63,65956408291,34059-314
5501,4303661229086044959,67.922.705/0001-79,33914601833,95287-458
5502,1184647039325448977,57.292.857/0001-35,53956901667,40393-331
5503,1248037185927647685,87.492.993/0001-60,55935174606,81527-775
5504,8358873663376140297,89.425.224/0001-18,14929404745,70016-593
5505,7469338268706502487,45.316.531/0001-96,42976701133,16519-459
5506,6106489963399948138,21.348.625/0001-44,17943709024,19299-208
5507,8116415997810673486,32.317.122/0001-10,22967225013,65220-226
5508,5173161797503428690,74.582.017/0001-81,53919261335,25046-388
5509,8311164078672276034,27.213.769/0001-55,87953845941,39062-551
5510,8344936164499555695,63.478.355/0001-54,19930576827,08397-038
5511,4736088554381583120,84.661.032/0001-73,13978336144,66469-692
5512,9032789591844854115,26.628.964/0001-42,15920155144,03598-405
5513,4391553020922469433,88.028.627/0001-62,82987339393,54667-644
5514,5461125529809277585,51.180.300/0001-90,44901863638,39576-150
5515,7721544966167087174,58.015.703/0001-68,37997874781,06616-111
5516,2928403872972683437,85.572.768/0001-59,51900898534,74110-391
5517,2079362753689587806,74.015.734/0001-83,32903423742,40507-337
5518,7573788177866477634,37.590.519/0001-92,34969546278,03069-633
5519,2860956142263546322,26.019.636/0001-47,94970092625,46880-883
5520,8338084906326889764,02.131.779/0001-49,34936060137,05761-921
5521,6035328992734991097,81.953.518/0001-20,88958208273,95843-281
5522,8882270992596607907,64.605.372/0001-05,62975325822,27876-761
5523,8570746358819544781,03.722.701/0001-78,22941390647,45227-826
5524,4252780296363498888,45.538.769/0001-88,28900274946,66914-878
5525,8545938831419775790,77.332.113/0001-31,84974868030,13071-118
5526,8100086754894789036,83.411.285/0001-04,13974117752,35886-659
5527,3401195540501719899,06.789.597/0001-08,47906412291,06155-993
5528,8983932737096796346,02.576.246/0001-21,81944744895,52919-985
5529,6314184278059825312,91.008.347/0001-19,45944417463,79134-017
5530,3893001949611880406,49.513.543/0001-44,82991940267,32975-661
5531,9410617159336454678,52.309.377/0001-20,31980054272,68244-004
5532,9365527387016198675,00.940.591/0001-75,83986655145,10519-454
5533,7144567247918977118,16.995.683/0001-11,98971703525,69704-165
5534,6430234927579318472,64.344.150/0001-41,53990120711,44868-301
5535,6168048424815167392,76.389.532/0001-39,48946942695,21852-147
5536,8356732614115125485,13.948.969/0001-47,79923765961,56107-684
5537,6356045246186678394,56.208.662/0001-49,45929559694,70378-496
5538,8619769681847658445,01.494.127/0001-51,96920168873,08015-151
5539,9042849265320793328,62.830.461/0001-00,32900367565,49581-762
5540,4026566563096298931,60.638.213/0001-19,44936025183,26761-935
5541,6287045827872582457,01.421.236/0001-30,84907246669,72633-897
5542,1783010066256438983,99.752.073/0001-40,16985458602,50780-878
5543,1557986371291453385,17.804.802/0001-10,17901766672,32320-034
5544,3198645004275221385,24.001.876/0001-49,83912577932,11609-178
5545,1147567164424197649,46.690.819/0001-89,53917179347,41294-288
5546,2707027624875299481,81.784.494/0001-20,98991806595,88598-397
5547,4747488485448962735,41.780.154/0001-67,16922164586,39821-745
5548,2319534902784713649,31.122.544/0001-26,43949685252,26885-502
5549,7043427702920347681,09.707.588/0001-18,64912304166,90457-598
5550,1298271571940553990,06.501.835/0001-98,94959658473,30105-835
5551,8816347380467748138,64.690.638/0001-51,47933950567,42698-414
5552,6040578510266070744,18.841.046/0001-70,51997700778,86629-286
5553,9932275171208100308,90.284.863/0001-73,41995272981,54726-101
5554,8036367449652339368,32.490.287/0001-98,27901697342,21239-647
5555,6449061174676807836,52.246.965/0001-75,32986093716,36241-732
5556,3047684874633891443,76.531.416/0001-70,47942819151,56004-826
5557,2629563729421201409,97.012.340/0001-82,17963431729,18796-463
5558,3124543074244018960,24.054.263/0001-52,83903323654,59566-374
5559,4582075337284033808,03.554.747/0001-95,53961162156,91750-925
5560,3244417033617642256,72.506.535/0001-12,86976929936,20037-569
5561,8234306203148845699,66.647.888/0001-99,61975904003,18481-685
5562,5045069598950762889,81.947.668/0001-01,94908025034,75072-162
5563,2182808374786236290,43.461.083/0001-02,49958420536,22803-841
5564,9552737169240038628,78.430.395/0001-24,96985993242,53650-077
5565,8326925695270777427,85.688.365/0001-41,94941202201,35679-575
5566,1513190796684355554,17.497.386/0001-77,18957938553,41518-753
5567,4283791463696897499,40.464.720/0001-22,75967583282,86386-497
5568,1071226593978706974,33.806.957/0001-76,75928347747,22261-818
5569,7891216818330136927,79.541.866/0001-77,81991201179,04308-279
5570,5933036593034623723,99.555.522/0001-96,79985947270,41431-090
5571,7569364638702866200,96.677.490/0001-02,75917246922,84194-140
5572,3809793737455081919,93.001.693/0001-23,85978241415,15336-657
5573,7898436282247955210,73.352.649/0001-28,79938951026,08881-042
5574,6849486683634702795,76.387.770/0001-41,68900712392,68442-595
5575,7619189770844778440,89.087.610/0001-80,94985357725,87728-805
5576,6436885168751267713,69.073.659/0001-00,19945751102,63213-702
5577,1363344208240822459,85.866.224/0001-72,98943184755,13849-124
5578,7288065931413675849,86.069.844/0001-43,44931723997,68067-306
5579,1680402597854208504,62.446.670/0001-21,91953462304,28208-335
5580,8704826236160228077,37.732.402/0001-63,24946466313,88575-900
5581,6398680154345137505,55.051.095/0001-62,69952681277,59377-385
5582,9327527794718197543,48.785.931/0001-79,14907607464,32748-470
5583,6007222509950532578,26.418.312/0001-09,45954321794,03836-352
5584,8791742955349171646,04.182.799/0001-24,67990466082,67330-786
5585,1819244544565764092,40.295.818/0001-73,22976031581,42186-551
5586,6552160070353452691,79.354.859/0001-43,32970353447,56151-653
5587,5675695231941499072,22.969.407/0001-60,74977436732,01644-941
5588,5653159647427047588,48.867.081/0001-48,35938925321,55864-099
5589,7183726947589059862,37.585.646/0001-37,99946740198,94417-745
5590,7948803739183428737,31.131.479/0001-08,67934965667,20297-189
5591,4113731950944528185,00.201.948/0001-30,96966708591,50277-367
5592,7471055557931900330,22.955.014/0001-62,12978427924,67494-252
5593,7137136039138234604,72.855.765/0001-19,22945975800,67851-966
5594,3230180027652218890,77.181.804/0001-53,81923910382,71280-925
5595,5038720427045099243,79.005.297/0001-34,31980191325,46797-371
5596,3713059627439623822,61.453.189/0001-52,44983348213,23219-559
5597,6019409016341222474,80.931.803/0001-98,37965942353,31284-005
5598,9576148510969257162,36.951.904/0001-42,54933604080,47205-135
5599,8631145168639950970,76.545.266/0001-49,17901388791,19024-916
5600,4944577122839073744,22.802.628/0001-20,49913658595,49931-154
5601,4283066570237749333,80.813.529/0001-07,83978929242,93878-823
5602,2078740867751142234,40.483.994/0001-13,87952387680,20456-042
5603,9704851540213997028,26.491.138/0001-32,53903340785,18876-685
5604,7546375008189083786,61.985.108/0001-48,89940552228,25990-977
5605,8754337907717341944,79.117.539/0001-44,53905110766,27375-709
5606,1640027486387177038,35.627.021/0001-01,45973728939,40207-011
5607,8764665067574615052,16.799.954/0001-25,45957590704,04016-997
5608,1839983515077225743,57.476.190/0001-34,28970410380,65181-366
5609,6301268836131733742,87.452.588/0001-90,73931737891,86197-821
5610,9104264688549684389,07.831.655/0001-10,64975614597,52043-381
5611,5261509374954028525,68.570.705/0001-92,68947214239,78165-401
5612,3360404416656493577,53.103.256/0001-34,46931355213,27828-812
5613,1399197254967092068,91.591.102/0001-43,85901829661,35411-698
5614,7295358508258793722,45.715.906/0001-88,61931329651,87271-557
5615,5894216342016231097,50.133.434/0001-03,16971135289,80589-637
5616,7732672939215943608,30.254.750/0001-21,98962963960,09617-054
5617,3435031803089296807,16.562.708/0001-75,69976809020,64719-664
5618,8162545626323325057,49.167.209/0001-47,99910554509,89908-468
5619,7398988183857428982,52.279.098/0001-36,14959440004,08171-227
5620,4294140411603398044,64.414.834/0001-66,91915572152,60233-432
5621,3379916581554958634,90.621.600/0001-01,15942925239,45013-074
5622,8650832025940846743,12.699.533/0001-25,82933057588,93743-081
5623,5338559874091696125,60.213.932/0001-97,31900057823,10941-986
5624,9403906964337030323,43.265.487/0001-48,81917912019,57676-239
5625,4515941220843851403,57.151.962/0001-40,74949857727,36231-140
5626,1635711509616410063,58.921.230/0001-24,16940251203,27733-299
5627,6688402871125105889,23.912.383/0001-44,64995515042,67482-403
5628,5783668234660662554,98.111.854/0001-76,45988144911,17414-310
5629,1406159544994874641,03.412.331/0001-72,69998068607,65866-510
5630,6883419116163817271,46.170.734/0001-12,21941210249,47115-950
5631,1932501168377058872,50.405.271/0001-89,82976943404,36783-744
5632,7357018722786565400,61.097.840/0001-35,32977383611,42232-110
5633,4177614179432811052,41.808.532/0001-95,37992214396,05141-032
5634,1016117326952156926,09.963.087/0001-72,35959134055,85407-268
5635,7981835958548888715,95.369.122/0001-60,37910195988,14874-350
5636,3080845220233648527,13.008.573/0001-90,98978098562,53697-939
5637,9087796443136801430,12.335.306/0001-72,83931075999,02490-230
5638,4784339691135433409,47.182.158/0001-73,22917953779,30095-346
5639,1259098639517612890,29.299.700/0001-39,88943439235,49436-921
5640,6353541657891508806,94.349.977/0001-03,32940597173,33268-983
5641,4197684614384015972,37.581.329/0001-32,45958808660,82721-570
5642,5514283578142066583,97.534.760/0001-14,84994611792,89801-254
5643,3385391761627441225,45.959.376/0001-45,88959580878,25048-474
5644,9046998216840955262,23.880.008/0001-86,96978321106,06701-702
5645,8425046784970222270,08.040.068/0001-97,73951018789,78694-753
5646,3340531904026731866,40.937.715/0001-13,91972330083,27808-115
5647,7331750777907243855,42.835.323/0001-01,42967416350,81144-054
5648,4318101199968297440,54.016.427/0001-03,13920502894,39962-245
5649,8304431837705557977,19.907.871/0001-01,33980260321,90227-735
5650,4500843521076600549,21.534.201/0001-56,46941324061,33314-423
5651,9688432625146390957,25.781.729/0001-69,87974768903,82753-673
5652,9384366350910301473,40.046.339/0001-61,98913100537,99636-705
5653,3268282097981707292,72.786.965/0001-37,38982009371,07698-158
5654,5493796445543717008,89.047.778/0001-90,62909081554,71776-363
5655,8720110315513396497,39.965.239/0001-70,91918212352,62260-732
5656,2295259832717411993,78.462.955/0001-98,75957723448,84365-860
5657,7441070100987175670,36.494.843/0001-10,92904868776,19423-421
5658,7340038300328874610,88.007.205/0001-60,42961776702,71574-849
5659,2045069744912325209,35.069.279/0001-37,49965007063,50396-330
5660,6701095235329480652,04.287.227/0001-48,95973021154,47652-811
5661,5457426901756439770,68.925.155/0001-90,27986718032,75351-248
5662,6841465278087080524,67.248.613/0001-57,27916669236,04139-578
5663,9289019689704133463,36.769.608/0001-30,54982093220,23174-489
5664,2798763177412400272,57.200.553/0001-37,88984774225,51483-724
5665,5859660676798572034,47.240.922/0001-89,22978704148,14915-107
5666,5353219223440019546,89.657.024/0001-97,73904787064,09595-002
5667,3154436094170923646,96.264.499/0001-88,99992270294,54853-570
5668,8923029382201913523,08.493.362/0001-07,16973811790,86093-510
5669,5295851425174514877,91.187.150/0001-62,38923584031,70891-436
5670,6629067466963926698,35.178.474/0001-95,79936387263,88652-178
5671,5137642733742214753,86.621.230/0001-11,38908690172,77277-656
5672,6871283792578072048,26.508.634/0001-22,45973839439,05212-438
5673,9343427028154868318,25.933.045/0001-15,31914330707,34173-008
5674,8341769400336564750,66.039.629/0001-31,99916259409,81761-601
5675,8265202105535922475,37.478.065/0001-59,43920242772,41621-734
5676,4359834815717308842,74.029.657/0001-53,22978760461,25292-418
5677,9751824086969122303,71.838.738/0001-76,71917916766,59746-706
5678,6908103460764525218,10.306.377/0001-05,64916987569,43238-350
5679,1562740481801221012,81.805.786/0001-39,93961250062,12595-536
5680,8152380411656214919,35.944.805/0001-76,16973405136,19388-586
5681,1077214833420953138,89.967.778/0001-70,93965202478,03757-331
5682,9259786119739815169,54.128.264/0001-81,44983675272,26968-623
5683,6543730985847470102,32.176.582/0001-80,24986528503,82810-208
5684,6527274606406602992,21.769.375/0001-09,88917748555,28494-362
5685,1119920527203277132,43.239.956/0001-35,13955067145,64777-543
5686,3622477502087541723,27.532.354/0001-02,77996343059,84719-641
5687,6394278478886830191,13.949.190/0001-84,83983592545,00288-207
5688,2878854470674060174,51.879.883/0001-44,45967922419,24845-320
5689,9517820943687724144,15.158.832/0001-33,16929357794,11137-506
5690,9525697062345230502,04.168.457/0001-42,62928210615,56479-452
5691,5998082405186462021,99.905.069/0001-61,19981551570,83169-884
5692,1052834938118128600,32.179.551/0001-51,65992449608,17345-774
5693,2589008080490569613,05.477.342/0001-91,32900933020,00371-052
5694,5348562547020040026,15.773.654/0001-95,31937312639,54616-034
5695,4910557061463834051,17.021.780/0001-07,82925967253,79155-417
5696,6830752948497964885,05.564.197/0001-80,61905759716,38723-257
5697,3503395002706930686,61.822.723/0001-07,13947271220,97360-627
5698,2764670452467934096,24.814.475/0001-54,54974053862,15011-957
5699,9104472075681571447,29.893.516/0001-50,38904410746,34120-072
5700,4851785508794147177,67.808.784/0001-74,51934509632,82888-233
5701,8552825408691139424,16.802.796/0001-17,34906886977,91873-890
5702,3834696666050683783,44.602.810/0001-66,89970488689,92374-271
5703,2885147126780862566,95.887.467/0001-19,95924728346,68845-606
5704,6110469708769361438,04.847.228/0001-26,95988661123,24925-315
5705,5856817462539633339,76.116.724/0001-41,92996983322,08996-481
5706,7983966664378272588,98.191.562/0001-37,87952803623,12461-246
5707,9287187437054033329,15.514.423/0001-07,87955285603,19847-714
5708,7493705313766753675,19.324.251/0001-90,92972734417,77229-922
5709,7807018059122280681,34.326.400/0001-31,66963211530,23198-377
5710,8703437354047802160,45.023.650/0001-63,28914727258,36033-891
5711,1780951947833164200,55.109.288/0001-53,53968215604,12961-685
5712,1647168063579014286,76.710.465/0001-53,11995689315,19572-863
5713,3242605202870178524,41.508.345/0001-01,84972171329,41920-502
5714,7409396352702798542,40.998.699/0001-40,68903168711,63676-246
5715,8834228689998740244,92.391.880/0001-54,51904576365,04325-398
5716,7942364550584650025,61.658.928/0001-47,16918725403,30785-345
5717,8832359116074903916,86.379.477/0001-24,65971453412,12714-253
5718,8389633906506332219,16.658.992/0001-93,43935574447,59326-426
5719,2537426869828604721,16.886.516/0001-74,99905302576,35444-925
5720,5495489344339599804,66.910.600/0001-62,66929030662,31362-120
5721,9023729427004512617,87.379.408/0001-61,19971875691,18184-986
5722,7893774185272646901,76.647.728/0001-62,95999889306,29839-669
5723,9956372776552473277,13.818.851/0001-96,37983217531,04007-423
5724,7695402535700664083,12.449.579/0001-80,83976294126,17575-816
5725,1090642164738023400,80.241.529/0001-97,53927441814,82684-123
5726,9704607810776915343,12.637.301/0001-62,89925155571,83424-643
5727,2821925866468849001,19.792.998/0001-86,19957839345,40350-082
5728,3186815061389248634,92.962.934/0001-70,81974541488,59113-186
5729,1925219225578270354,12.395.848/0001-46,82953043316,31359-437
5730,2810006346977702662,61.676.550/0001-30,97953930892,78034-135
5731,6743000886668152361,15.151.725/0001-66,13966783957,10909-499
5732,6228647461766921781,70.130.822/0001-17,88948377973,93188-869
5733,4193621714347254186,42.464.289/0001-99,95913052553,93288-665
5734,3742816842906735790,40.805.061/0001-73,14906934273,86036-107
5735,4663890733499459122,10.266.098/0001-24,92901982773,37038-449
5736,2064024400110339736,43.605.580/0001-96,41944952968,81776-965
5737,5504623430796365586,83.873.053/0001-79,63977003241,90271-679
5738,1835278170557748536,01.215.528/0001-69,19933956392,14077-385
5739,7518511725621545879,00.797.098/0001-79,44977946459,17276-501
5740,9975989763086765581,19.022.828/0001-33,32984531816,10652-741
5741,9649106281011609555,19.245.601/0001-21,53964574827,81783-326
5742,5157270776716753621,45.166.019/0001-01,86907420281,74065-413
5743,1482140018522788753,42.345.136/0001-97,38992020549,42884-938
5744,2902283406677955846,35.539.453/0001-71,96966394167,91969-138
5745,2832911313526917935,27.415.409/0001-90,47929632526,12471-612
5746,4778412374961637132,89.538.349/0001-00,35990608633,49618-468
5747,7554398035784802393,06.968.575/0001-79,92986317467,05586-848
5748,8006706487377773624,04.991.196/0001-29,62978502341,26972-494
5749,8064515094278474040,20.501.945/0001-56,83970105269,85441-256
5750,5603170045121259416,16.600.738/0001-54,99953094020,52583-657
5751,4655813471085818834,44.580.987/0001-98,31978451509,80758-504
5752,6176966878551222716,32.653.447/0001-07,81903816932,39871-813
5753,7096411703379661820,70.522.110/0001-55,96987029512,92867-627
5754,7416661981881362355,44.744.032/0001-39,84997505759,66852-926
5755,3647670765855792255,15.767.297/0001-63,18925782412,79875-132
5756,6553589653105869629,47.930.697/0001-84,49947907704,80993-857
5757,1785722848613609623,91.038.277/0001-74,22974340534,88102-074
5758,8712330784988251118,50.868.689/0001-06,43977089519,27672-878
5759,9188294470709122401,71.225.858/0001-80,69984782340,68238-373
5760,3666414484012851815,88.979.449/0001-34,69965502312,23222-319
5761,8958342255622087381,99.624.499/0001-74,95912159651,50198-563
5762,1605884834369789744,03.884.445/0001-53,81990601780,82913-046
5763,7881684509525746704,17.346.515/0001-98,63990175079,90295-837
5764,3281184512043429463,03.499.913/0001-88,74951289504,02384-282
5765,3137169577843713097,94.536.896/0001-19,92978355133,92797-678
5766,9504466976908110324,47.667.978/0001-53,22955823290,52127-430
5767,2592477689908653769,03.523.742/0001-26,98908236069,15327-170
5768,8888391105963396090,94.089.449/0001-36,77997698740,45086-211
