ano,cidade,esporte,disciplina,atleta,pais,genero,evento,medalha
1972,munique,judô,judô,"NISHIMURA, Motoki",JPN,homens,+ 93KG (Heavyweight),bronze
,munique,judô,judô,"ONASHVILI, Givi",URS,homens,+ 93KG (Heavyweight),bronze
1972,munique,judô,judô,"RUSKA, Willem",NED,homens,+ 93KG (Heavyweight),ouro
1972,munique,judô,judô,"GLAHN, Klaus",FRG,homens,+ 93KG (Heavyweight),prateado
1972,munique,judô,judô,"HÖTGER, Dietmar",GDR,homens,63 - 70KG (Half-Middleweight),bronze
1972,munique,judô,judô,"NOVIKOV, Anatoli",URS,homens,63 - 70KG (Half-Middleweight),bronze
1972,munique,judô,judô,"NOMURA, Toyokazu",JPN,homens,63 - 70KG (Half-Middleweight),ouro
1972,munique,judô,judô,"ZAJKOWSKI, Antoni",POL,homens,63 - 70KG (Half-Middleweight),prateado
1972,munique,judô,judô,"COCHE, Jean-Paul",FRA,homens,70 - 80KG (Middleweight),bronze
1972,munique,judô,judô,"JACKS, Brian Albert Thomas",GBR,homens,70 - 80KG (Middleweight),bronze
1972,munique,judô,judô,"SEKINE, Shinobu",JPN,homens,70 - 80KG (Middleweight),ouro
1972,munique,judô,judô,"OH, Seung-Lip",KOR,homens,70 - 80KG (Middleweight),prateado
1972,munique,judô,judô,"BARTH, Paul",FRG,homens,80 - 93KG (Half-Heavyweight),bronze
1972,munique,judô,judô,"ISHII, Chiaki",BRA,homens,80 - 93KG (Half-Heavyweight),bronze
1972,munique,judô,judô,"CHOCHOSHVILI, Shota",URS,homens,80 - 93KG (Half-Heavyweight),ouro
1972,munique,judô,judô,"STARBROOK, David Colin",GBR,homens,80 - 93KG (Half-Heavyweight),prateado
1972,munique,judô,judô,"BRONDANI, Jean-Claude",FRA,homens,Open Category,bronze
1972,munique,judô,judô,"PARISI, Angelo",GBR,homens,Open Category,bronze
1972,munique,judô,judô,"RUSKA, Willem",NED,homens,Open Category,ouro
,munique,judô,judô,"KUZNETSOV, Vitali",URS,homens,Open Category,prateado
1972,munique,pentatlo moderno,pentath moderno.,"LEDNEV, Pavel",URS,homens,Individual Competition,bronze
1972,munique,pentatlo moderno,pentath moderno.,"BALCZO, Andras",HUN,homens,Individual Competition,ouro
1972,munique,pentatlo moderno,pentath moderno.,"ONISHENKO, Boris",URS,homens,Individual Competition,prateado
1972,munique,pentatlo moderno,pentath moderno.,"HURME, Risto",FIN,homens,Team Competition,bronze
1972,munique,pentatlo moderno,pentath moderno.,"KETELÄ, Martti Einari",FIN,homens,Team Competition,bronze
1972,munique,pentatlo moderno,pentath moderno.,"SALMINEN, Veikko",FIN,homens,Team Competition,bronze
1972,munique,pentatlo moderno,pentath moderno.,"LEDNEV, Pavel",URS,homens,Team Competition,ouro
1972,munique,pentatlo moderno,pentath moderno.,"ONISHENKO, Boris",URS,homens,Team Competition,ouro
1972,munique,pentatlo moderno,pentath moderno.,"SHMELEV, Vladimir",URS,homens,Team Competition,ouro
1972,munique,pentatlo moderno,pentath moderno.,"BAKO, Pal",HUN,homens,Team Competition,prateado
1972,munique,pentatlo moderno,pentath moderno.,"BALCZO, Andras",HUN,homens,Team Competition,prateado
1972,munique,pentatlo moderno,pentath moderno.,"VILLANYI, Zsigmond",HUN,homens,Team Competition,prateado
1972,munique,remo,remo,"LUYNENBURG, Roelof Johan",NED,homens,Coxless Pair (2-),bronze
1972,munique,remo,remo,"STOKVIS, Rudolf (Ruud)",NED,homens,Coxless Pair (2-),bronze
1972,munique,remo,remo,"BRIETZKE, Siegfried",GDR,homens,Coxless Pair (2-),ouro
1972,munique,remo,remo,"MAGER, Wolfgang",GDR,homens,Coxless Pair (2-),ouro
1972,munique,remo,remo,"BACHMANN, Alfred",SUI,homens,Coxless Pair (2-),prateado
1972,munique,remo,remo,"FISCHER, Heinrich",SUI,homens,Coxless Pair (2-),prateado
,munique,remo,remo,"BÖHMER, Joachim",GDR,homens,Double Sculls (2X),bronze
1972,munique,remo,remo,"SCHMIED, Hans-Ulrich",GDR,homens,Double Sculls (2X),bronze
1972,munique,remo,remo,"KORSHIKOV, Gennadi",URS,homens,Double Sculls (2X),ouro
1972,munique,remo,remo,"TIMOSHININ, Aleksandr",URS,homens,Double Sculls (2X),ouro
1972,munique,remo,remo,"HANSEN, Frank",NOR,homens,Double Sculls (2X),prateado
1972,munique,remo,remo,"THÖGERSEN, Svein Th.",NOR,homens,Double Sculls (2X),prateado
1972,munique,remo,remo,"BORZYM, Hans-Joachim",GDR,homens,Eight With Coxswain (8+),bronze
1972,munique,remo,remo,"DIMKE, Harold",GDR,homens,Eight With Coxswain (8+),bronze
1972,munique,remo,remo,"LANDVOIGT, Bernd",GDR,homens,Eight With Coxswain (8+),bronze
1972,munique,remo,remo,"LANDVOIGT, Jörg",GDR,homens,Eight With Coxswain (8+),bronze
1972,munique,remo,remo,"MEDEROW, Heinrich",GDR,homens,Eight With Coxswain (8+),bronze
1972,munique,remo,remo,"SCHMORDE, Manfred",GDR,homens,Eight With Coxswain (8+),bronze
1972,munique,remo,remo,"SCHNEIDER, Manfred",GDR,homens,Eight With Coxswain (8+),bronze
1972,munique,remo,remo,"SCHREIBER, Hartmut",GDR,homens,Eight With Coxswain (8+),bronze
1972,munique,remo,remo,"SCHWARZ, Dietmar",GDR,homens,Eight With Coxswain (8+),bronze
1972,munique,remo,remo,"COKER, Trevor",NZL,homens,Eight With Coxswain (8+),ouro
1972,munique,remo,remo,"DICKIE, Simon Charles",NZL,homens,Eight With Coxswain (8+),ouro
1972,munique,remo,remo,"EARL, Athol",NZL,homens,Eight With Coxswain (8+),ouro
1972,munique,remo,remo,"HUNTER, John Andrew",NZL,homens,Eight With Coxswain (8+),ouro
1972,munique,remo,remo,"HURT, Anthony",NZL,homens,Eight With Coxswain (8+),ouro
1972,munique,remo,remo,"JOYCE, Richard John",NZL,homens,Eight With Coxswain (8+),ouro
1972,munique,remo,remo,"ROBERTSON, Gary",NZL,homens,Eight With Coxswain (8+),ouro
1972,munique,remo,remo,"VELDMAN, Gerard Wybo",NZL,homens,Eight With Coxswain (8+),ouro
1972,munique,remo,remo,"WILSON, Lindsay",NZL,homens,Eight With Coxswain (8+),ouro
1972,munique,remo,remo,"CLAPP, Eugene Howard Iv",USA,homens,Eight With Coxswain (8+),prateado
1972,munique,remo,remo,"HOBBS, Franklin Warren Iv",USA,homens,Eight With Coxswain (8+),prateado
1972,munique,remo,remo,"HOBBS, William Barton Rogers",USA,homens,Eight With Coxswain (8+),prateado
1972,munique,remo,remo,"HOFFMAN, Paul",USA,homens,Eight With Coxswain (8+),prateado
1972,munique,remo,remo,"LIVINGSTON, John Cleve",USA,homens,Eight With Coxswain (8+),prateado
1972,munique,remo,remo,"LIVINGSTON, Michael Kent",USA,homens,Eight With Coxswain (8+),prateado
1972,munique,remo,remo,"MICKELSON, Timothy Carl",USA,homens,Eight With Coxswain (8+),prateado
1972,munique,remo,remo,"RAYMOND, Peter Harlow",USA,homens,Eight With Coxswain (8+),prateado
1972,munique,remo,remo,"TERRY, Lawrence Jr.",USA,homens,Eight With Coxswain (8+),prateado
1972,munique,remo,remo,"EHRIG, Joachim Werner",FRG,homens,Four Without Coxswain (4-),bronze
1972,munique,remo,remo,"FUNNEKÖTTER, Peter",FRG,homens,Four Without Coxswain (4-),bronze
1972,munique,remo,remo,"HELD, Franz",FRG,homens,Four Without Coxswain (4-),bronze
1972,munique,remo,remo,"PLOTTKE, Wolfgang",FRG,homens,Four Without Coxswain (4-),bronze
1972,munique,remo,remo,"FORBERGER, Frank",GDR,homens,Four Without Coxswain (4-),ouro
1972,munique,remo,remo,"GRAHN, Dieter",GDR,homens,Four Without Coxswain (4-),ouro
1972,munique,remo,remo,"RÜHLE, Frank",GDR,homens,Four Without Coxswain (4-),ouro
1972,munique,remo,remo,"SCHUBERT, Dieter",GDR,homens,Four Without Coxswain (4-),ouro
1972,munique,remo,remo,"COLLINGE, Ross Hounsell",NZL,homens,Four Without Coxswain (4-),prateado
1972,munique,remo,remo,"MILLS, Noel",NZL,homens,Four Without Coxswain (4-),prateado
1972,munique,remo,remo,"STOREY, Dudley Leonard",NZL,homens,Four Without Coxswain (4-),prateado
1972,munique,remo,remo,"TONKS, Richard",NZL,homens,Four Without Coxswain (4-),prateado
1972,munique,remo,remo,"JANOS, Vladimir",TCH,homens,Four-Oared Shell With Coxswain (4-),bronze
1972,munique,remo,remo,"MARECEK, Otakar",TCH,homens,Four-Oared Shell With Coxswain (4-),bronze
1972,munique,remo,remo,"NEFFE, Karel",TCH,homens,Four-Oared Shell With Coxswain (4-),bronze
1972,munique,remo,remo,"PETRICEK, Vladimir",TCH,homens,Four-Oared Shell With Coxswain (4-),bronze
1972,munique,remo,remo,"PROVAZNIK, Frantisek",TCH,homens,Four-Oared Shell With Coxswain (4-),bronze
1972,munique,remo,remo,"AUER, Gerhard",FRG,homens,Four-Oared Shell With Coxswain (4-),ouro
1972,munique,remo,remo,"BENTER, Uwe",FRG,homens,Four-Oared Shell With Coxswain (4-),ouro
1972,munique,remo,remo,"BERGER, Peter",FRG,homens,Four-Oared Shell With Coxswain (4-),ouro
1972,munique,remo,remo,"BIERL, Alois",FRG,homens,Four-Oared Shell With Coxswain (4-),ouro
1972,munique,remo,remo,"FÄRBER, Hans-Johann",FRG,homens,Four-Oared Shell With Coxswain (4-),ouro
1972,munique,remo,remo,"GUST, Reinhard",GDR,homens,Four-Oared Shell With Coxswain (4-),prateado
1972,munique,remo,remo,"JOBST, Rolf",GDR,homens,Four-Oared Shell With Coxswain (4-),prateado
1972,munique,remo,remo,"LUDWIG, Klaus-Dieter",GDR,homens,Four-Oared Shell With Coxswain (4-),prateado
1972,munique,remo,remo,"MARTENS, Eckhard",GDR,homens,Four-Oared Shell With Coxswain (4-),prateado
1972,munique,remo,remo,"ZANDER, Dietrich",GDR,homens,Four-Oared Shell With Coxswain (4-),prateado
1972,munique,remo,remo,"CEAPURA, Petre",ROU,homens,Pair-Oared Shell With Coxswain (2+),bronze
1972,munique,remo,remo,"LOVRENSCHI, Ladislau",ROU,homens,Pair-Oared Shell With Coxswain (2+),bronze
1972,munique,remo,remo,"TUDOR, Stefan",ROU,homens,Pair-Oared Shell With Coxswain (2+),bronze
1972,munique,remo,remo,"GUNKEL, Wolfgang",GDR,homens,Pair-Oared Shell With Coxswain (2+),ouro
1972,munique,remo,remo,"LUCKE, Jörg",GDR,homens,Pair-Oared Shell With Coxswain (2+),ouro
1972,munique,remo,remo,"NEUBERT, Klaus-Dieter",GDR,homens,Pair-Oared Shell With Coxswain (2+),ouro
1972,munique,remo,remo,"PETRICEK, Vladimir",TCH,homens,Pair-Oared Shell With Coxswain (2+),prateado
1972,munique,remo,remo,"SVOJANOVSKY, Oldrich",TCH,homens,Pair-Oared Shell With Coxswain (2+),prateado
1972,munique,remo,remo,"SVOJANOVSKY, Pavel",TCH,homens,Pair-Oared Shell With Coxswain (2+),prateado
1972,munique,remo,remo,"GÜLDENPFENNIG, Wolfgang",GDR,homens,Single Sculls (1X),bronze
1972,munique,remo,remo,"MALISHEV, Yuri",URS,homens,Single Sculls (1X),ouro
1972,munique,remo,remo,"DEMIDDI, Alberto",ARG,homens,Single Sculls (1X),prateado
1972,munique,travessia,travessia,"COHAN, Donald Smith",USA,homens,Dragon,bronze
1972,munique,travessia,travessia,"HORTER, Charles John",USA,homens,Dragon,bronze
1972,munique,travessia,travessia,"MARSHALL, John Knox",USA,homens,Dragon,bronze
1972,munique,travessia,travessia,"ANDERSON, Thomas James",AUS,homens,Dragon,ouro
1972,munique,travessia,travessia,"CUNEO, John Bruce",AUS,homens,Dragon,ouro
1972,munique,travessia,travessia,"SHAW, John Cameron",AUS,homens,Dragon,ouro
1972,munique,travessia,travessia,"BOROWSKI, Paul",GDR,homens,Dragon,prateado
1972,munique,travessia,travessia,"THUN, Karl-Heinz",GDR,homens,Dragon,prateado
1972,munique,travessia,travessia,"WEICHERT, Konrad",GDR,homens,Dragon,prateado
1972,munique,travessia,travessia,"COTE, Paul",CAN,homens,Fleet/Match Race Keelboat Open (Soling),bronze
1972,munique,travessia,travessia,"EKELS, John",CAN,homens,Fleet/Match Race Keelboat Open (Soling),bronze
1972,munique,travessia,travessia,"MILLER, David Sidney",CAN,homens,Fleet/Match Race Keelboat Open (Soling),bronze
1972,munique,travessia,travessia,"ALLEN, William Charles",USA,homens,Fleet/Match Race Keelboat Open (Soling),ouro
1972,munique,travessia,travessia,"BENTSEN, William Bruce",USA,homens,Fleet/Match Race Keelboat Open (Soling),ouro
1972,munique,travessia,travessia,"MELGES, Harry Clemens",USA,homens,Fleet/Match Race Keelboat Open (Soling),ouro
1972,munique,travessia,travessia,"KNAPE, Bo",SWE,homens,Fleet/Match Race Keelboat Open (Soling),prateado
1972,munique,travessia,travessia,"KROOK, Stefan",SWE,homens,Fleet/Match Race Keelboat Open (Soling),prateado
1972,munique,travessia,travessia,"WENNERSTRÖ, Stig",SWE,homens,Fleet/Match Race Keelboat Open (Soling),prateado
1972,munique,travessia,travessia,"LIBOR, Ullrich",FRG,homens,Flying Dutchman,bronze
1972,munique,travessia,travessia,"NAUMANN, Peter",FRG,homens,Flying Dutchman,bronze
1972,munique,travessia,travessia,"DAVIES, Christopher",GBR,homens,Flying Dutchman,ouro
1972,munique,travessia,travessia,"PATTISSON, Rodney Stuart",GBR,homens,Flying Dutchman,ouro
1972,munique,travessia,travessia,"PAJOT, Marc",FRA,homens,Flying Dutchman,prateado
1972,munique,travessia,travessia,"PAJOT, Yves",FRA,homens,Flying Dutchman,prateado
1972,munique,travessia,travessia,"POTAPOV, Viktor",URS,homens,Single-Handed Dinghy (Finn),bronze
1972,munique,travessia,travessia,"MAURY, Serge",FRA,homens,Single-Handed Dinghy (Finn),ouro
1972,munique,travessia,travessia,"HADZIPAVLIS, Ilias",GRE,homens,Single-Handed Dinghy (Finn),prateado
1972,munique,travessia,travessia,"DEAN, Peter Sweetser",USA,homens,Tempest,bronze
1972,munique,travessia,travessia,"FOSTER, Glenn Seward II",USA,homens,Tempest,bronze
1972,munique,travessia,travessia,"DYRDYRA, Vitali",URS,homens,Tempest,ouro
1972,munique,travessia,travessia,"MANKIN, Valentyn",URS,homens,Tempest,ouro
1972,munique,travessia,travessia,"HUNT, David Charles Gower",GBR,homens,Tempest,prateado
1972,munique,travessia,travessia,"WARREN, Alan Kemp",GBR,homens,Tempest,prateado
1972,munique,travessia,travessia,"KUHWEIDE, Wilhelm",FRG,homens,Two-Person Keelboat Open (Star),bronze
1972,munique,travessia,travessia,"MEYER, Max Adolf Karsten",FRG,homens,Two-Person Keelboat Open (Star),bronze
1972,munique,travessia,travessia,"ANDERSON, John",AUS,homens,Two-Person Keelboat Open (Star),ouro
1972,munique,travessia,travessia,"FORBES, David John Oliver",AUS,homens,Two-Person Keelboat Open (Star),ouro
1972,munique,travessia,travessia,"PETTERSON, Pelle",SWE,homens,Two-Person Keelboat Open (Star),prateado
1972,munique,travessia,travessia,"WESTERDAHL, Stellan",SWE,homens,Two-Person Keelboat Open (Star),prateado
1972,munique,tiroteio,tiroteio,"TORSHIN, Viktor",URS,homens,25M Rapid Fire Pistol (60 Shots),bronze
1972,munique,tiroteio,tiroteio,"ZAPEDZKI, Jozef",POL,homens,25M Rapid Fire Pistol (60 Shots),ouro
1972,munique,tiroteio,tiroteio,"FALTA, Ladislav",TCH,homens,25M Rapid Fire Pistol (60 Shots),prateado
1972,munique,tiroteio,tiroteio,"PAPP, Lajos",HUN,homens,300M Free Rifle 3 Positions (3X40 Shots),bronze
1972,munique,tiroteio,tiroteio,"WIGGER, Lones Wesley Jr.",USA,homens,300M Free Rifle 3 Positions (3X40 Shots),ouro
1972,munique,tiroteio,tiroteio,"MELNIK, Boris",URS,homens,300M Free Rifle 3 Positions (3X40 Shots),prateado
1972,munique,tiroteio,tiroteio,"DOLLINGER, Rudolf",AUT,homens,50M Pistol (60 Shots),bronze
1972,munique,tiroteio,tiroteio,"SKANÄKER, Ragnar",SWE,homens,50M Pistol (60 Shots),ouro
1972,munique,tiroteio,tiroteio,"IUGA, Daniel",ROU,homens,50M Pistol (60 Shots),prateado
1972,munique,tiroteio,tiroteio,"LIPPOLDT, Werner",GDR,homens,50M Rifle 3 Positions (3X40 Shots),bronze
1972,munique,tiroteio,tiroteio,"WRITER, John Henry",USA,homens,50M Rifle 3 Positions (3X40 Shots),ouro
1972,munique,tiroteio,tiroteio,"BASSHAM, Lance Robert",USA,homens,50M Rifle 3 Positions (3X40 Shots),prateado
1972,munique,tiroteio,tiroteio,"ROTARU, Nicolae",ROU,homens,50M Rifle Prone (60 Shots),bronze
1972,munique,tiroteio,tiroteio,"LI, Ho-Jun",PRK,homens,50M Rifle Prone (60 Shots),ouro
1972,munique,tiroteio,tiroteio,"AUER, Victor Lee",USA,homens,50M Rifle Prone (60 Shots),prateado
1972,munique,tiroteio,tiroteio,"KYNOCH, John Marriott",GBR,homens,50M Running Target (30+30 Shots),bronze
1972,munique,tiroteio,tiroteio,"ZHELEZNYAK, Yakov",URS,homens,50M Running Target (30+30 Shots),ouro
1972,munique,tiroteio,tiroteio,"BELLINGRODT, Helmut",COL,homens,50M Running Target (30+30 Shots),prateado
1972,munique,tiroteio,tiroteio,"BUCHHEIM, Michael",GDR,homens,Skeet (125 Targets),bronze
1972,munique,tiroteio,tiroteio,"WIRNHIER, Konrad",FRG,homens,Skeet (125 Targets),ouro
1972,munique,tiroteio,tiroteio,"PETROV, Yevgeni",URS,homens,Skeet (125 Targets),prateado
1972,munique,tiroteio,tiroteio,"BASAGNI, Silvano",ITA,homens,Trap (125 Targets),bronze
1972,munique,tiroteio,tiroteio,"SCALZONE, Angelo",ITA,homens,Trap (125 Targets),ouro
1972,munique,tiroteio,tiroteio,"CARREGA, Michel",FRA,homens,Trap (125 Targets),prateado
1972,munique,voleibol,voleibol,"BORSHCH, Viktor",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"CHULAK, Yefim",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"DOMANI, Vyacheslav",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"KONDRA, Vladimir",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"KRAVCHENKO, Valeri",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"LAPINSKY, Yevgeni",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"PATKIN, Vladimir",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"POYARKOV, Yuri",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"PUTYATOV, Vladimir",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"SAPRYKIN, Aleksandr",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"STARUNSKY, Yuri",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"ZAIKO, Leonid",URS,homens,Volleyball,bronze
1972,munique,voleibol,voleibol,"FUKAO, Yoshihide",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"KIMURA, Kenji",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"MINAMI, Masayuki",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"MORITA, Jungo",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"NAKAMURA, Yuzo",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"NEKODA, Katsutoshi",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"NISHIMOTO, Tetsuo",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"NOGUCHI, Yasuhiro",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"OKO, Seiji",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"SATO, Tetsuo",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"SHIMAOKA, Kenji",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"YOKOTA, Tadayoshi",JPN,homens,Volleyball,ouro
1972,munique,voleibol,voleibol,"HAGEN, Horst",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"LÖWE, Wolfgang",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"MAIBOHM, Wolfgang",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"MAUNE, Jurgen",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"PETER, Horst",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"PIETZSCH, Eckehard",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"SCHNEIDER, Siegfried",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"SCHULZ, Arnold",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"SCHUMANN, Rudi",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"TSCHARKE, Rainer",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"WEBNER, Wolfgang",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"WEISE, Wolfgang",GDR,homens,Volleyball,prateado
1972,munique,voleibol,voleibol,"CHANG, Ok Rim",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"CHONG, Ok Jin",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"HWANG, Hye Suk",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"KANG, Ok Sun",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"KIM, Jung Bok",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"KIM, Myong Suk",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"KIM, Su Dae",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"KIM, Un Ja",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"PAEK, Myong Suk",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"RI, Chun Ok",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"RYOM, Chun Ja",PRK,mulheres,Volleyball,bronze
1972,munique,voleibol,voleibol,"BOROZNA, Lyudmila",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"BULDAKOVA, Lyudmila",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"GALUSHKA-DUYUNOVA, Vera",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"GONOBOBLEVA, Tatyana",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"KUDREVA, Natalya",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"LEONTYEVA, Galina",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"PONYAEVA-TRETYAKOVA, Tatyana",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"RYSKAL, Inna",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"SALIKHOVA, Roza",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"SARYCHEVA, Tatyana",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"SMOLEEVA, Nina",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"TURINA, Lyubov",URS,mulheres,Volleyball,ouro
1972,munique,voleibol,voleibol,"FURUKAWA, Makiko",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"HAMA, Keiko",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"IIDA, Takako",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"IWAHARA, Toyoko",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"MATSUMURA, Katsumi",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"OINUMA, Sumie",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"OKAMOTO, Mariko",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"SHIMAKAGE, Seiko",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"SHIOKAWA, Michiko",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"SHIRAI, Takako",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"YAMASHITA, Noriko",JPN,mulheres,Volleyball,prateado
1972,munique,voleibol,voleibol,"YAMAZAKI, Yaeko",JPN,mulheres,Volleyball,prateado
1972,munique,levantamento de peso,levantamento de peso,"HOLCZREITER, Sandor",HUN,homens,"- 52KG, Total (Flyweight)",bronze
1972,munique,levantamento de peso,levantamento de peso,"SMALCERZ, Zygmunt",POL,homens,"- 52KG, Total (Flyweight)",ouro
1972,munique,levantamento de peso,levantamento de peso,"SZÜCS, Lajos",HUN,homens,"- 52KG, Total (Flyweight)",prateado
1972,munique,levantamento de peso,levantamento de peso,"BONK, Gerd",GDR,homens,"+ 110KG, Total (Super Heavyweight)",bronze
1972,munique,levantamento de peso,levantamento de peso,"ALEKSEYEV, Vasily",URS,homens,"+ 110KG, Total (Super Heavyweight)",ouro
1972,munique,levantamento de peso,levantamento de peso,"MANG, Rudolf",FRG,homens,"+ 110KG, Total (Super Heavyweight)",prateado
1972,munique,levantamento de peso,levantamento de peso,"CHETIN, Gennadi",URS,homens,"52 - 56KG, Total (Bantamweight)",bronze
1972,munique,levantamento de peso,levantamento de peso,"FÖLDI, Imre",HUN,homens,"52 - 56KG, Total (Bantamweight)",ouro
1972,munique,levantamento de peso,levantamento de peso,"NASSIRI-SERESHT, Mohammad",IRI,homens,"52 - 56KG, Total (Bantamweight)",prateado
1972,munique,levantamento de peso,levantamento de peso,"BENEDEK, Janos",HUN,homens,"56 - 60KG, Total (Featherweight)",bronze
1972,munique,levantamento de peso,levantamento de peso,"NURIKIAN, Norair",BUL,homens,"56 - 60KG, Total (Featherweight)",ouro
1972,munique,levantamento de peso,levantamento de peso,"SHANIDZE, Dito",URS,homens,"56 - 60KG, Total (Featherweight)",prateado
1972,munique,levantamento de peso,levantamento de peso,"KACZMAREK, Zbigniew",POL,homens,"60 - 67.5KG, Total (Lightweight)",bronze
1972,munique,levantamento de peso,levantamento de peso,"KIRZHINOV, Mukharbi",URS,homens,"60 - 67.5KG, Total (Lightweight)",ouro
1972,munique,levantamento de peso,levantamento de peso,"KUTCHEV, Mladen",BUL,homens,"60 - 67.5KG, Total (Lightweight)",prateado
1972,munique,levantamento de peso,levantamento de peso,"SILVINO, Anselmo",ITA,homens,"67.5 - 75KG, Total (Middleweight)",bronze
1972,munique,levantamento de peso,levantamento de peso,"BIKOV, Yordan",BUL,homens,"67.5 - 75KG, Total (Middleweight)",ouro
1972,munique,levantamento de peso,levantamento de peso,"TARABULSI, Kheir Mohamed",LIB,homens,"67.5 - 75KG, Total (Middleweight)",prateado
1972,munique,levantamento de peso,levantamento de peso,"HORVATH, György",HUN,homens,"75 - 82.5KG, Total (Light-Heavyweight)",bronze
1972,munique,levantamento de peso,levantamento de peso,"JENSSEN, Leif Goran",NOR,homens,"75 - 82.5KG, Total (Light-Heavyweight)",ouro
1972,munique,levantamento de peso,levantamento de peso,"OZIMEK, Norbert",POL,homens,"75 - 82.5KG, Total (Light-Heavyweight)",prateado
1972,munique,levantamento de peso,levantamento de peso,"BETTEMBOURG, Hans",SWE,homens,"82.5 - 90KG, Total (Middle-Heavyweight)",bronze
1972,munique,levantamento de peso,levantamento de peso,"NIKOLOV, Andon",BUL,homens,"82.5 - 90KG, Total (Middle-Heavyweight)",ouro
1972,munique,levantamento de peso,levantamento de peso,"SHOPOV, Atanas",BUL,homens,"82.5 - 90KG, Total (Middle-Heavyweight)",prateado
