marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
xiaomi,2015,10,16,16,não,0,3,543,QUADHD,AMOLED,não,0,250,premium,20270
lenovo,2023,10,12,12,não,0,2,52,FULLHD,IPS,sim,0,500,2em1,8359
huawei,2010,8,9,8,não,0,3,558,FULLHD,AMOLED,não,250,250,premium,25786
dell,2016,6,6,2,não,0,2,489,HD,IPS,não,500,0,entrada,10550
samsung,2023,6,7,6,não,0,4,495,HD,TN,não,0,250,entrada,10287
acer,2012,2,2,8,sim,2,4,123,FULLHD,VA,não,2000,500,jogos_entrada,8722
apple,2019,4,4,16,não,0,2,600,QUADHD,OLED,não,0,1000,premium,17324
acer,2023,12,24,16,sim,12,4,43,QUADHD,AMOLED,não,0,2000,jogos_premium,15157
razer,2020,6,9,32,sim,6,4,126,4K,OLED,não,0,1000,jogos_premium,22343
positivo,2010,4,8,8,não,0,3,235,HD,IPS,não,250,0,entrada,7117
positivo,2017,6,7,64,não,0,1,206,HD,TN,não,1000,0,entrada,6966
acer,2021,8,11,12,sim,6,4,63,FULLHD,TN,não,0,250,jogos_intermediarios,8388
samsung,2012,10,12,16,não,0,3,495,4K,IPS,sim,1000,250,premium,15967
lenovo,2021,8,11,2,não,0,3,436,FULLHD,IPS,sim,0,250,2em1,12911
apple,2016,6,8,8,não,0,3,557,QUADHD,AMOLED,não,0,250,premium,23448
asus,2010,6,9,12,não,0,2,525,FULLHD,IPS,não,2000,1000,ultraportatil,14702
huawei,2011,4,4,8,não,0,3,434,FULLHD,AMOLED,não,2000,250,premium,18739
huawei,2023,6,6,16,não,0,2,482,4K,AMOLED,não,0,1000,premium,21513
samsung,2022,10,10,4,não,0,3,504,FULLHD,IPS,não,0,500,ultraportatil,17749
huawei,2010,6,11,8,não,0,2,402,4K,AMOLED,não,2000,250,premium,19357
samsung,2010,12,14,16,sim,6,3,54,FULLHD,VA,não,250,500,jogos_intermediarios,10332
xiaomi,2018,12,19,16,não,0,3,457,QUADHD,AMOLED,não,0,1000,premium,23661
acer,2022,8,11,6,não,0,3,589,FULLHD,IPS,sim,0,250,2em1,15054
dell,2018,4,4,32,sim,6,3,98,FULLHD,AMOLED,não,0,1000,jogos_premium,23769
asus,2013,6,10,6,não,0,2,245,HD,TN,não,1000,0,entrada,6585
xiaomi,2016,12,21,8,não,0,3,422,4K,AMOLED,não,0,250,premium,20951
acer,2017,6,7,8,não,0,2,369,FULLHD,IPS,sim,0,250,2em1,11082
lenovo,2010,10,18,8,não,0,3,457,4K,AMOLED,não,1000,250,premium,23813
dell,2018,8,14,64,não,0,3,183,HD,IPS,não,0,2000,intermediario,9966
samsung,2010,10,19,16,sim,4,4,98,4K,IPS,não,0,250,jogos_intermediarios,10994
razer,2019,4,8,16,não,0,2,474,4K,OLED,não,0,500,premium,18867
positivo,2018,6,11,2,não,0,3,300,HD,IPS,não,250,0,entrada,7757
acer,2020,10,12,12,sim,4,4,71,FULLHD,VA,não,0,1000,jogos_intermediarios,10093
dell,2012,12,14,8,não,0,2,502,QUADHD,AMOLED,não,2000,250,premium,25705
acer,2014,6,7,12,sim,6,3,164,QUADHD,VA,não,500,1000,jogos_intermediarios,11639
lenovo,2010,4,7,32,sim,6,3,75,4K,OLED,não,0,1000,jogos_premium,21925
samsung,2016,8,15,12,não,0,3,551,FULLHD,IPS,não,0,250,ultraportatil,15283
lenovo,2013,6,10,4,não,0,4,308,HD,IPS,não,2000,0,intermediario,10731
dell,2021,4,5,32,sim,6,4,147,FULLHD,AMOLED,não,0,2000,jogos_premium,15775
huawei,2014,6,10,16,não,0,2,407,4K,AMOLED,não,500,250,premium,19871
dell,2020,10,13,8,não,0,3,475,4K,AMOLED,sim,0,1000,premium,24073
huawei,2023,6,12,16,não,0,2,504,4K,OLED,não,0,1000,premium,25699
acer,2019,10,15,16,sim,6,4,38,4K,OLED,não,0,500,jogos_premium,18952
razer,2016,12,23,16,não,0,2,455,4K,OLED,não,0,2000,premium,25531
positivo,2014,4,7,4,não,0,1,151,HD,IPS,não,500,0,entrada,5031
apple,2011,8,16,16,não,0,2,548,4K,AMOLED,não,1000,250,premium,17948
lenovo,2018,4,5,32,sim,6,4,73,QUADHD,OLED,não,0,250,jogos_premium,20997
asus,2013,4,8,4,não,0,2,123,FULLHD,AMOLED,sim,0,500,2em1,9618
apple,2012,12,24,16,não,0,3,434,FULLHD,OLED,não,250,250,premium,15484
positivo,2018,6,6,32,não,0,4,70,HD,IPS,não,0,500,entrada,5644
lenovo,2019,10,10,16,não,0,3,208,FULLHD,AMOLED,sim,0,1000,2em1,11489
lenovo,2021,4,6,16,não,0,3,423,QUADHD,AMOLED,não,0,250,premium,22912
asus,2018,4,6,64,não,0,3,110,FULLHD,IPS,sim,0,1000,2em1,10358
razer,2015,6,12,32,sim,6,2,138,4K,OLED,não,0,250,jogos_premium,18094
lenovo,2019,6,7,12,sim,4,4,194,FULLHD,OLED,não,0,500,jogos_entrada,10330
asus,2021,4,4,8,não,0,3,149,FULLHD,AMOLED,sim,0,250,2em1,11304
hp,2012,2,3,12,não,0,2,509,FULLHD,IPS,não,0,1000,ultraportatil,18054
razer,2020,4,6,16,sim,6,4,55,QUADHD,AMOLED,não,0,250,jogos_premium,21759
samsung,2019,10,17,32,sim,6,4,174,4K,OLED,não,0,500,jogos_premium,16414
positivo,2011,2,3,6,não,0,1,61,HD,IPS,não,0,500,entrada,3426
huawei,2017,6,9,16,não,0,2,501,FULLHD,AMOLED,não,0,250,premium,18092
xiaomi,2021,6,9,16,não,0,3,447,QUADHD,OLED,não,0,2000,premium,17185
xiaomi,2010,10,19,16,não,0,3,407,QUADHD,AMOLED,não,2000,250,premium,22030
lenovo,2011,4,6,32,sim,6,4,106,QUADHD,AMOLED,não,1000,2000,jogos_premium,13175
razer,2010,12,16,16,não,0,2,447,QUADHD,OLED,não,0,250,premium,15948
positivo,2014,8,8,16,não,0,1,141,HD,IPS,não,0,1000,entrada,6869
hp,2015,4,8,6,não,0,2,565,FULLHD,IPS,não,0,250,ultraportatil,18334
lenovo,2012,6,6,4,não,0,3,262,FULLHD,IPS,sim,1000,250,2em1,9742
huawei,2013,12,20,8,não,0,3,476,FULLHD,OLED,não,250,250,premium,18224
samsung,2013,6,12,16,sim,6,4,150,QUADHD,TN,não,1000,2000,jogos_intermediarios,10789
acer,2012,6,9,8,sim,4,2,138,FULLHD,OLED,não,2000,250,jogos_entrada,9079
apple,2015,6,10,16,não,0,2,599,FULLHD,OLED,não,0,2000,premium,20072
huawei,2018,8,9,8,não,0,3,534,4K,AMOLED,não,0,250,premium,20534
hp,2019,8,12,16,não,0,2,566,FULLHD,IPS,não,0,500,ultraportatil,15659
apple,2023,8,11,16,não,0,2,588,FULLHD,AMOLED,não,0,250,premium,22867
hp,2014,10,10,12,sim,4,4,50,FULLHD,OLED,não,2000,250,jogos_entrada,8888
hp,2015,10,17,12,sim,6,4,152,4K,TN,não,0,250,jogos_intermediarios,11489
positivo,2018,4,5,16,não,0,1,94,HD,IPS,não,1000,0,entrada,4497
asus,2017,6,6,8,não,0,3,510,4K,IPS,sim,0,500,premium,15672
acer,2017,6,10,16,não,0,3,482,FULLHD,AMOLED,não,0,2000,premium,18699
huawei,2014,10,11,16,não,0,2,437,QUADHD,OLED,não,500,250,premium,21849
hp,2017,4,5,16,sim,4,1,42,FULLHD,VA,não,0,2000,jogos_intermediarios,8720
acer,2013,4,6,4,não,0,3,478,HD,OLED,não,250,0,intermediario,12541
apple,2019,12,16,8,não,0,2,590,FULLHD,OLED,não,0,250,premium,25022
lenovo,2020,12,12,8,não,0,2,485,FULLHD,OLED,não,0,2000,premium,17365
asus,2021,4,7,16,não,0,3,435,QUADHD,AMOLED,não,0,2000,premium,17634
samsung,2014,6,7,32,sim,6,3,45,FULLHD,OLED,não,2000,2000,jogos_premium,13522
samsung,2023,8,11,8,sim,4,4,173,FULLHD,VA,não,0,2000,jogos_entrada,9200
razer,2013,8,15,8,não,0,2,417,QUADHD,AMOLED,não,500,250,premium,23445
positivo,2012,6,10,12,não,0,1,237,HD,IPS,não,1000,0,entrada,7594
samsung,2016,6,9,16,sim,4,1,79,QUADHD,IPS,não,0,250,jogos_intermediarios,10266
razer,2021,12,12,8,não,0,3,425,QUADHD,AMOLED,não,0,250,premium,21606
lenovo,2018,10,18,32,sim,6,3,90,4K,AMOLED,não,0,250,jogos_premium,15096
asus,2017,6,10,16,não,0,2,591,QUADHD,IPS,sim,0,250,premium,24491
hp,2014,6,12,12,sim,6,3,50,FULLHD,VA,não,2000,250,jogos_intermediarios,9746
huawei,2020,8,10,16,não,0,2,428,4K,AMOLED,não,0,1000,premium,16585
lenovo,2021,4,5,16,sim,4,4,199,QUADHD,OLED,não,0,2000,jogos_intermediarios,13331
acer,2010,4,5,12,sim,2,4,57,FULLHD,IPS,não,2000,2000,jogos_entrada,7843
asus,2022,4,4,8,não,0,4,497,HD,IPS,não,0,500,intermediario,13013
positivo,2018,8,8,12,não,0,1,84,HD,TN,não,250,0,entrada,3958
hp,2023,6,6,16,sim,4,4,144,FULLHD,VA,não,0,250,jogos_intermediarios,9586
apple,2011,6,7,16,não,0,3,504,4K,AMOLED,não,2000,250,premium,18215
hp,2011,6,6,16,sim,6,4,121,QUADHD,OLED,não,500,2000,jogos_intermediarios,10700
hp,2019,4,7,16,sim,6,4,120,4K,IPS,não,0,500,jogos_intermediarios,11356
huawei,2020,12,24,16,não,0,2,585,QUADHD,OLED,não,0,250,premium,18458
asus,2013,4,6,12,não,0,2,45,FULLHD,IPS,sim,1000,250,2em1,7064
samsung,2020,4,8,64,não,0,2,493,FULLHD,IPS,sim,0,500,2em1,17264
razer,2015,6,8,16,não,0,3,550,4K,OLED,não,0,2000,premium,20768
asus,2011,12,21,16,não,0,2,491,QUADHD,IPS,sim,2000,250,premium,20754
lenovo,2019,12,14,16,sim,6,4,98,FULLHD,AMOLED,não,0,1000,jogos_premium,20700
razer,2015,4,5,32,sim,6,3,128,4K,OLED,não,0,2000,jogos_premium,15796
hp,2023,4,5,12,sim,4,4,116,4K,IPS,não,0,250,jogos_intermediarios,9294
dell,2018,10,13,16,sim,4,4,190,QUADHD,IPS,não,0,250,jogos_intermediarios,12546
acer,2016,4,8,32,não,0,3,589,FULLHD,IPS,não,0,500,ultraportatil,19465
hp,2014,12,15,16,sim,6,1,117,4K,OLED,não,0,250,jogos_intermediarios,11285
dell,2016,8,14,2,não,0,2,138,HD,IPS,não,0,1000,intermediario,8401
xiaomi,2018,12,22,8,não,0,2,403,FULLHD,OLED,não,0,500,premium,20614
asus,2015,4,4,16,não,0,2,232,FULLHD,IPS,sim,0,1000,2em1,9662
lenovo,2013,10,12,12,sim,6,4,157,4K,TN,não,0,500,jogos_intermediarios,10610
positivo,2019,6,10,64,não,0,4,274,HD,IPS,não,500,0,entrada,9651
xiaomi,2019,12,14,8,não,0,2,489,FULLHD,AMOLED,não,0,500,premium,22481
xiaomi,2013,10,13,16,não,0,3,538,4K,AMOLED,não,0,500,premium,23681
lenovo,2016,4,7,32,não,0,2,430,FULLHD,IPS,sim,0,2000,2em1,14049
apple,2020,10,15,16,não,0,2,426,QUADHD,OLED,não,0,250,premium,19931
lenovo,2022,4,5,16,sim,4,4,153,FULLHD,OLED,não,0,1000,jogos_intermediarios,10269
asus,2022,6,6,32,não,0,4,461,HD,IPS,não,500,1000,entrada,11628
samsung,2011,4,4,4,não,0,3,71,FULLHD,AMOLED,sim,500,250,2em1,6981
asus,2022,8,12,16,não,0,3,371,HD,IPS,não,0,1000,entrada,10545
acer,2023,10,11,8,não,0,3,523,QUADHD,AMOLED,não,0,250,premium,20077
huawei,2011,12,24,8,não,0,3,406,QUADHD,OLED,não,250,250,premium,19586
hp,2016,4,6,12,não,0,3,582,FULLHD,VA,não,0,500,ultraportatil,17300
asus,2010,2,4,8,não,0,3,238,FULLHD,IPS,sim,1000,250,2em1,12311
dell,2015,4,5,8,não,0,3,550,FULLHD,IPS,não,0,1000,ultraportatil,16558
hp,2023,8,13,8,sim,4,4,125,FULLHD,OLED,não,0,250,jogos_entrada,9398
acer,2014,6,6,16,não,0,2,75,FULLHD,IPS,sim,500,250,2em1,10706
apple,2013,10,14,16,não,0,3,563,4K,OLED,não,2000,250,premium,25276
asus,2019,8,11,64,não,0,2,557,FULLHD,OLED,não,0,1000,ultraportatil,22255
asus,2011,4,7,2,não,0,3,550,HD,IPS,não,250,0,entrada,10536
samsung,2016,10,16,4,não,0,1,175,HD,TN,não,1000,0,entrada,5971
positivo,2016,10,15,16,não,0,4,268,HD,TN,não,500,0,entrada,7853
lenovo,2013,6,6,8,sim,2,4,153,FULLHD,TN,não,0,2000,jogos_entrada,9636
huawei,2017,12,15,16,não,0,3,455,QUADHD,AMOLED,não,0,1000,premium,22177
hp,2022,4,6,12,não,0,2,570,FULLHD,OLED,não,0,1000,ultraportatil,16761
razer,2013,8,9,8,não,0,2,412,QUADHD,AMOLED,não,250,250,premium,22713
asus,2019,10,13,2,não,0,1,421,HD,IPS,não,1000,0,entrada,10384
samsung,2014,10,11,6,não,0,3,537,FULLHD,IPS,não,500,500,ultraportatil,16144
razer,2014,12,24,32,sim,6,1,85,4K,OLED,não,1000,250,jogos_premium,17036
asus,2023,10,13,12,não,0,3,571,FULLHD,VA,não,0,2000,ultraportatil,16435
hp,2022,4,8,8,sim,2,4,32,FULLHD,IPS,não,0,500,jogos_entrada,6063
asus,2011,6,10,16,não,0,3,433,4K,IPS,sim,500,250,premium,22272
huawei,2022,10,16,16,não,0,3,513,QUADHD,OLED,não,0,500,premium,21353
lenovo,2012,2,2,8,sim,2,3,170,FULLHD,OLED,não,250,125,jogos_entrada,9029
dell,2014,10,15,6,não,0,3,385,HD,VA,não,2000,0,intermediario,12586
apple,2011,4,6,16,não,0,2,478,FULLHD,AMOLED,não,0,1000,premium,19052
apple,2016,4,5,16,não,0,3,450,4K,OLED,não,0,500,premium,19201
acer,2011,6,11,16,sim,6,2,192,QUADHD,OLED,não,0,250,jogos_premium,24676
dell,2015,12,12,8,não,0,2,431,QUADHD,OLED,não,0,500,premium,14432
lenovo,2016,6,8,8,sim,2,2,130,FULLHD,TN,não,0,250,jogos_entrada,8473
lenovo,2016,4,6,16,sim,6,4,65,FULLHD,OLED,não,0,500,jogos_premium,18850
dell,2014,10,12,2,não,0,3,93,HD,TN,não,2000,0,entrada,4811
asus,2016,10,16,32,não,0,3,583,FULLHD,VA,não,0,500,ultraportatil,19354
apple,2010,10,13,16,não,0,2,406,4K,AMOLED,não,2000,250,premium,24721
asus,2014,6,9,12,não,0,1,66,HD,IPS,não,250,0,intermediario,6613
lenovo,2016,8,8,8,não,0,3,572,FULLHD,VA,não,0,2000,ultraportatil,18467
huawei,2018,6,10,16,não,0,2,460,QUADHD,AMOLED,não,0,2000,premium,16922
asus,2018,4,6,6,não,0,2,564,FULLHD,TN,não,0,250,ultraportatil,16710
lenovo,2010,4,4,4,não,0,2,518,FULLHD,IPS,não,2000,250,ultraportatil,18653
xiaomi,2014,10,14,8,não,0,2,452,QUADHD,AMOLED,não,500,250,premium,24551
razer,2020,4,5,32,sim,6,4,59,QUADHD,AMOLED,não,0,250,jogos_premium,15588
huawei,2010,8,14,16,não,0,3,483,QUADHD,OLED,não,500,250,premium,19438
xiaomi,2020,6,11,8,não,0,2,499,FULLHD,OLED,não,0,250,premium,16319
asus,2017,4,5,8,não,0,3,569,4K,OLED,não,0,250,premium,25399
acer,2021,4,7,32,sim,6,4,166,QUADHD,OLED,não,0,250,jogos_premium,17329
acer,2013,4,5,4,não,0,1,219,HD,TN,não,0,1000,entrada,6403
dell,2013,12,18,12,sim,4,3,158,QUADHD,IPS,não,500,500,jogos_intermediarios,10946
xiaomi,2010,6,7,8,não,0,2,585,QUADHD,OLED,não,1000,250,premium,16385
razer,2014,6,11,8,não,0,2,557,FULLHD,OLED,não,0,250,premium,17077
hp,2012,6,7,12,não,0,3,533,FULLHD,OLED,não,500,500,ultraportatil,15803
dell,2021,8,13,12,sim,4,4,132,4K,VA,não,0,2000,jogos_intermediarios,11660
xiaomi,2014,10,18,16,não,0,2,414,4K,AMOLED,não,1000,250,premium,17118
lenovo,2019,4,7,4,não,0,4,36,HD,TN,não,1000,0,entrada,3477
samsung,2017,12,19,16,sim,6,3,190,FULLHD,OLED,não,0,250,jogos_premium,22016
asus,2020,4,5,64,não,0,2,163,HD,VA,não,1000,0,intermediario,8957
acer,2012,6,7,12,não,0,2,554,FULLHD,VA,não,2000,500,ultraportatil,15662
apple,2010,8,12,8,não,0,3,527,4K,AMOLED,não,250,250,premium,24542
xiaomi,2015,6,11,8,não,0,2,542,QUADHD,AMOLED,não,0,250,premium,25584
razer,2012,12,14,16,não,0,2,507,4K,OLED,não,1000,250,premium,20893
xiaomi,2011,8,11,8,não,0,2,580,4K,AMOLED,não,500,250,premium,21613
lenovo,2022,6,6,32,não,0,3,543,HD,VA,não,0,1000,intermediario,14426
samsung,2016,8,9,12,sim,4,2,59,FULLHD,VA,não,0,2000,jogos_entrada,7578
lenovo,2019,12,23,16,sim,4,4,198,FULLHD,VA,não,0,500,jogos_intermediarios,12132
samsung,2010,2,2,4,não,0,2,554,FULLHD,TN,não,1000,250,ultraportatil,19322
hp,2012,2,2,12,sim,2,2,48,FULLHD,TN,não,500,500,jogos_entrada,7017
huawei,2016,10,14,8,não,0,2,525,FULLHD,AMOLED,não,0,250,premium,22433
apple,2023,8,15,8,não,0,2,559,QUADHD,OLED,não,0,250,premium,18090
lenovo,2017,4,5,8,sim,4,4,175,FULLHD,VA,não,0,500,jogos_entrada,8613
hp,2015,8,15,16,sim,6,4,193,FULLHD,TN,não,0,250,jogos_intermediarios,11245
razer,2015,10,12,8,não,0,3,536,FULLHD,AMOLED,não,0,2000,premium,21346
razer,2017,6,9,8,não,0,3,559,4K,OLED,não,0,1000,premium,22626
acer,2014,10,12,16,sim,6,2,167,QUADHD,TN,não,500,500,jogos_intermediarios,10822
hp,2017,10,19,16,não,0,2,542,FULLHD,IPS,não,0,500,ultraportatil,17889
apple,2023,4,4,16,não,0,2,555,4K,OLED,não,0,2000,premium,25711
apple,2020,12,17,16,não,0,2,510,QUADHD,OLED,não,0,250,premium,25815
hp,2018,6,8,16,sim,4,3,79,FULLHD,VA,não,0,250,jogos_intermediarios,9668
asus,2022,12,12,16,não,0,3,163,HD,OLED,não,0,250,intermediario,8455
hp,2010,4,7,6,não,0,3,510,FULLHD,OLED,não,250,125,ultraportatil,18633
huawei,2015,8,13,16,não,0,3,415,FULLHD,AMOLED,não,0,500,premium,22176
positivo,2017,6,7,64,não,0,3,214,HD,TN,não,0,250,entrada,7536
positivo,2017,4,5,32,não,0,2,121,HD,IPS,não,0,250,entrada,5550
lenovo,2016,4,8,8,não,0,3,419,QUADHD,AMOLED,não,0,250,premium,18031
xiaomi,2019,12,14,16,não,0,2,574,4K,OLED,não,0,2000,premium,20605
positivo,2010,4,8,2,não,0,2,299,HD,TN,não,0,250,entrada,6994
positivo,2014,4,7,4,não,0,3,116,HD,IPS,não,1000,0,entrada,5590
razer,2022,6,7,16,sim,8,4,132,QUADHD,OLED,não,0,500,jogos_premium,17573
razer,2015,12,23,8,não,0,2,466,QUADHD,OLED,não,0,500,premium,17602
hp,2023,10,18,12,sim,8,4,51,FULLHD,IPS,não,0,250,jogos_intermediarios,10561
asus,2022,6,11,4,não,0,3,156,HD,VA,não,0,250,intermediario,7751
positivo,2019,10,20,2,não,0,3,213,HD,IPS,não,0,1000,entrada,8046
lenovo,2010,6,10,4,não,0,4,65,HD,IPS,não,1000,0,entrada,4800
xiaomi,2022,12,13,8,não,0,3,422,QUADHD,OLED,não,0,1000,premium,23219
xiaomi,2014,8,16,8,não,0,3,535,4K,OLED,não,2000,250,premium,18529
samsung,2019,4,4,8,não,0,1,85,HD,OLED,não,0,1000,intermediario,7616
apple,2012,12,24,8,não,0,3,468,QUADHD,AMOLED,não,2000,250,premium,22250
lenovo,2023,10,16,32,não,0,3,511,HD,IPS,não,0,500,entrada,12124
asus,2011,4,5,6,não,0,2,575,FULLHD,OLED,não,1000,250,ultraportatil,17478
asus,2011,2,2,16,não,0,3,225,HD,TN,não,250,0,intermediario,8253
samsung,2010,6,12,8,não,0,2,110,FULLHD,IPS,sim,250,250,2em1,8756
dell,2013,4,5,8,não,0,1,495,HD,TN,não,2000,0,entrada,10977
asus,2021,12,24,16,não,0,2,400,FULLHD,OLED,não,0,500,premium,22899
xiaomi,2011,4,5,8,não,0,2,568,QUADHD,AMOLED,não,0,1000,premium,26005
xiaomi,2016,6,7,16,não,0,2,524,QUADHD,AMOLED,não,0,250,premium,24061
xiaomi,2022,4,4,8,não,0,2,496,FULLHD,AMOLED,não,0,1000,premium,24659
apple,2019,6,11,16,não,0,2,481,4K,AMOLED,não,0,250,premium,21584
acer,2017,12,21,16,sim,4,3,45,QUADHD,OLED,não,0,1000,jogos_intermediarios,11738
samsung,2017,4,7,16,sim,6,2,38,QUADHD,AMOLED,não,0,2000,jogos_premium,21975
samsung,2018,8,9,4,não,0,3,509,FULLHD,IPS,não,0,2000,ultraportatil,19468
acer,2016,6,8,32,não,0,3,551,FULLHD,AMOLED,sim,0,500,2em1,16539
positivo,2018,8,10,6,não,0,2,71,HD,TN,não,250,0,entrada,3986
razer,2020,12,16,16,sim,6,4,117,FULLHD,OLED,não,0,500,jogos_premium,15888
xiaomi,2022,4,6,16,não,0,2,448,QUADHD,OLED,não,0,2000,premium,22227
samsung,2020,10,17,12,sim,4,4,155,FULLHD,VA,não,0,500,jogos_entrada,8605
xiaomi,2013,12,17,16,não,0,3,494,QUADHD,AMOLED,não,250,250,premium,17181
asus,2015,10,13,8,não,0,2,454,FULLHD,OLED,não,0,250,premium,14729
huawei,2012,12,18,8,não,0,2,572,QUADHD,AMOLED,não,2000,250,premium,21926
dell,2022,4,6,16,não,0,3,538,4K,AMOLED,não,0,2000,premium,22100
acer,2011,6,10,8,não,0,3,351,HD,IPS,não,0,250,entrada,8387
hp,2023,8,8,6,não,0,3,527,FULLHD,OLED,não,0,500,ultraportatil,18799
hp,2017,4,6,2,não,0,3,552,FULLHD,VA,não,0,2000,ultraportatil,18585
lenovo,2010,4,7,12,sim,4,4,137,FULLHD,TN,não,0,2000,jogos_entrada,8553
samsung,2015,8,15,32,sim,6,1,149,4K,AMOLED,não,0,250,jogos_premium,21251
hp,2023,10,19,16,sim,6,4,94,4K,IPS,não,0,250,jogos_intermediarios,10559
xiaomi,2014,6,9,16,não,0,2,461,4K,OLED,não,500,250,premium,22216
xiaomi,2014,10,19,8,não,0,2,578,QUADHD,AMOLED,não,250,250,premium,20498
xiaomi,2021,10,11,8,não,0,3,430,FULLHD,AMOLED,não,0,500,premium,15271
samsung,2019,8,12,6,não,0,3,188,FULLHD,IPS,sim,0,1000,2em1,12872
acer,2021,12,20,16,não,0,3,230,HD,IPS,não,0,1000,entrada,8221
apple,2020,4,6,8,não,0,2,549,4K,OLED,não,0,2000,premium,23707
lenovo,2017,8,9,32,não,0,2,265,HD,IPS,não,0,500,intermediario,10452
samsung,2016,8,12,12,não,0,4,294,HD,OLED,não,2000,0,intermediario,10655
xiaomi,2023,10,11,8,não,0,2,411,FULLHD,OLED,não,0,250,premium,14062
samsung,2015,12,21,12,sim,6,4,185,FULLHD,TN,não,0,1000,jogos_intermediarios,11575
razer,2011,4,7,16,não,0,3,567,QUADHD,OLED,não,500,250,premium,25632
asus,2016,6,9,32,não,0,3,525,FULLHD,OLED,não,0,500,ultraportatil,20029
dell,2016,6,12,4,não,0,4,271,HD,TN,não,0,2000,entrada,7583
hp,2012,4,8,8,sim,4,2,119,FULLHD,TN,não,1000,500,jogos_entrada,7972
positivo,2010,4,4,6,não,0,4,130,HD,IPS,não,2000,0,entrada,5385
asus,2011,10,16,16,não,0,2,494,FULLHD,OLED,não,1000,250,premium,22078
samsung,2021,10,13,32,sim,6,4,110,FULLHD,OLED,não,0,500,jogos_premium,16682
huawei,2022,8,12,8,não,0,2,484,QUADHD,OLED,não,0,250,premium,16272
positivo,2016,6,7,16,não,0,2,66,HD,TN,não,250,0,entrada,4318
razer,2023,8,14,32,sim,12,4,95,FULLHD,AMOLED,não,0,500,jogos_premium,12628
dell,2018,8,13,64,não,0,2,233,FULLHD,AMOLED,sim,0,250,2em1,11804
razer,2013,4,7,16,sim,6,4,184,QUADHD,OLED,não,0,2000,jogos_premium,22686
huawei,2010,10,16,8,não,0,3,427,FULLHD,OLED,não,2000,250,premium,20535
apple,2023,4,4,8,não,0,2,588,4K,AMOLED,não,0,250,premium,19235
positivo,2022,10,16,8,não,0,3,134,HD,TN,não,0,250,entrada,6070
lenovo,2017,6,9,16,não,0,2,584,4K,AMOLED,não,0,500,premium,24459
asus,2012,4,8,8,não,0,1,363,HD,TN,não,1000,0,entrada,8370
positivo,2016,8,15,16,não,0,1,213,HD,IPS,não,1000,0,entrada,6634
huawei,2022,6,10,16,não,0,2,426,4K,OLED,não,0,500,premium,16719
asus,2023,8,8,16,não,0,3,95,HD,IPS,não,1000,500,entrada,5142
apple,2010,4,6,8,não,0,2,522,4K,AMOLED,não,1000,250,premium,15947
positivo,2018,10,14,64,não,0,1,194,HD,IPS,não,0,250,entrada,8922
lenovo,2023,12,14,8,sim,4,4,124,FULLHD,OLED,não,0,1000,jogos_entrada,9486
xiaomi,2022,8,14,16,não,0,3,483,FULLHD,OLED,não,0,1000,premium,19410
xiaomi,2010,10,12,8,não,0,3,475,FULLHD,AMOLED,não,0,2000,premium,16320
lenovo,2016,4,4,6,não,0,3,182,HD,IPS,não,2000,0,intermediario,7436
xiaomi,2020,10,10,16,não,0,3,410,FULLHD,AMOLED,não,0,2000,premium,22406
positivo,2016,6,9,4,não,0,2,77,HD,IPS,não,250,0,entrada,3977
dell,2015,10,20,4,não,0,2,296,FULLHD,IPS,sim,0,250,2em1,13717
lenovo,2019,4,5,64,não,0,2,136,HD,IPS,não,250,0,entrada,7165
hp,2011,4,4,12,sim,4,1,133,FULLHD,TN,não,500,2000,jogos_entrada,8491
apple,2017,8,10,8,não,0,2,571,QUADHD,AMOLED,não,0,500,premium,19399
asus,2014,8,16,6,não,0,4,523,HD,VA,não,1000,0,intermediario,13120
samsung,2020,10,12,32,não,0,2,145,HD,TN,não,500,0,intermediario,8467
samsung,2010,6,8,12,sim,6,2,45,FULLHD,IPS,não,500,2000,jogos_intermediarios,9665
huawei,2012,8,10,16,não,0,2,549,FULLHD,OLED,não,250,250,premium,19377
acer,2019,6,7,16,sim,6,4,121,QUADHD,OLED,não,0,2000,jogos_intermediarios,12381
apple,2018,10,14,16,não,0,2,556,4K,AMOLED,não,0,500,premium,26780
razer,2018,4,5,16,sim,6,1,37,4K,AMOLED,não,0,250,jogos_premium,19049
razer,2022,10,12,16,não,0,2,424,4K,AMOLED,não,0,1000,premium,20586
apple,2010,12,17,8,não,0,3,433,4K,OLED,não,0,2000,premium,22003
acer,2020,4,6,64,não,0,2,329,HD,IPS,não,2000,0,intermediario,10718
asus,2012,4,4,16,não,0,2,480,FULLHD,AMOLED,sim,500,250,2em1,14454
xiaomi,2020,6,7,8,não,0,2,493,QUADHD,OLED,não,0,1000,premium,18680
asus,2015,10,13,8,não,0,3,568,FULLHD,OLED,não,0,1000,ultraportatil,16356
lenovo,2017,10,16,12,não,0,3,520,FULLHD,OLED,não,0,500,ultraportatil,18802
acer,2015,10,20,12,não,0,3,320,HD,IPS,não,0,2000,entrada,10269
positivo,2023,4,5,6,não,0,2,44,HD,IPS,não,500,125,entrada,4144
positivo,2022,8,12,2,não,0,4,165,HD,IPS,não,1000,500,entrada,5638
